Id,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
27957,0,0.063332479,55,0,0.210236654,3633,21,0,2,0,0
27958,0,0.243378311,42,0,1217,NA,3,0,2,0,0
27959,0,0.544688516,36,0,0.548493479,6670,11,0,2,0,0
27960,0,0.259366959,45,3,0.333833323,16666,13,0,2,0,2
27961,0,0.14785293,70,0,0.182554042,10500,17,0,1,0,0
27962,0,0.115705334,83,0,0.255037687,6500,16,0,1,0,1
27963,0,0.14552902,47,0,0.353797579,5700,20,0,1,0,0
27964,0,0.614563917,54,1,0.653103653,3366,10,0,2,0,3
27965,1,0.76147208,46,0,0.494569902,5800,7,0,1,0,2
27966,0,0.7700388,63,1,0.58612814,8318,15,0,2,0,1
27967,0,0.004380535,38,0,0.105884281,6100,6,0,0,0,0
27968,0,0.001128996,80,0,2209,NA,6,0,2,0,0
27969,1,0.240006909,52,1,0.551741376,6000,21,1,1,0,0
27970,0,0.00075997,58,0,0,11800,4,0,0,0,1
27971,0,0.05964996,69,0,0.210973725,3881,13,0,1,0,0
27972,0,0.340757932,67,0,5127,NA,5,0,1,0,0
27973,0,0.078391107,31,0,0.101814365,6668,7,0,0,0,1
27974,0,0.105187973,69,0,0.643971206,3333,13,0,1,0,0
27975,0,0.9999999,57,0,0.433726813,2964,2,0,2,0,0
27976,0,0.059631722,78,0,1.563412759,1300,5,0,2,0,0
27977,0,0.02189781,27,0,0.001737619,3452,1,0,0,0,0
27978,0,0.048426842,50,0,0.150511913,10450,6,0,1,0,0
27979,0,0,43,0,2081,NA,9,0,1,0,0
27980,0,0.016931433,64,0,21,NA,14,0,0,0,NA
27981,0,0.018516603,38,0,5870,NA,6,0,1,0,0
27982,0,0.214501392,32,0,0.211998924,3716,8,0,0,0,2
27983,0,0.9999999,60,2,3111,NA,5,1,1,2,0
27984,0,0.075452528,51,0,3011,NA,9,0,1,0,0
27985,0,0.020031612,84,0,1028,NA,5,0,1,0,0
27986,0,0.653893844,46,0,0.47154558,9400,8,0,2,0,3
27987,0,0.025848708,56,0,15,NA,4,0,0,0,0
27988,0,0.000300291,57,0,0.157305006,6871,8,0,2,0,0
27989,0,0.30093654,57,1,0.385909379,11056,15,0,1,0,3
27990,0,0.269479785,47,0,0.535608934,9491,14,0,1,0,1
27991,0,0.034552318,31,0,0.048670062,5300,11,0,0,0,0
27992,0,0.986080557,64,0,0.644828414,12500,16,0,3,0,1
27993,0,0.019133356,45,0,0.297945828,5500,11,0,1,0,5
27994,1,0.9999999,49,0,0.012170385,3450,0,1,0,0,2
27995,0,0.217753437,61,0,0.28043048,16167,13,0,2,0,2
27996,0,0.165388075,58,0,93,NA,1,0,0,0,0
27997,0,1.051321928,29,1,0.072683059,3700,2,0,0,0,2
27998,0,0.062503378,38,0,0.270720655,6840,10,0,1,0,1
27999,0,0.555061797,56,0,0.689636061,5412,9,0,2,0,0
28000,0,0.014422204,61,0,0.628685657,2000,8,0,1,0,0
28001,0,0.771292782,45,0,1.434719606,6900,11,0,2,0,2
28002,0,0.01568549,49,0,0.348540246,18324,15,0,3,0,1
28003,0,0.832609991,72,1,0.318594104,6173,9,3,1,0,1
28004,0,0,38,1,0.397320536,5000,5,0,1,0,0
28005,1,0.74245151,63,0,0.539054364,4800,9,0,1,0,0
28006,0,0.127474606,48,0,0.288801572,7125,5,0,1,0,0
28007,0,0.993704869,28,1,0.103136182,4750,13,0,0,0,3
28008,0,0,40,0,0.012329267,85000,13,0,0,0,4
28009,0,0.243523902,66,0,0.094326241,11279,12,0,0,0,0
28010,0,0.656177003,48,0,0.470122574,3915,5,0,1,0,1
28011,0,0,32,0,0,NA,3,0,0,0,0
28012,0,0.10444625,64,0,0.512470234,7978,18,0,4,0,0
28013,0,0.050470892,74,0,377,NA,14,0,0,0,0
28014,0,0.002976302,42,0,0.239616024,5416,10,0,1,0,2
28015,0,0.190707821,43,1,3925,NA,12,0,3,0,1
28016,0,0.536716434,34,1,0.518029275,2800,5,0,0,0,0
28017,0,0.9999999,61,1,1.311250714,1750,2,0,2,0,1
28018,0,0.124004058,68,0,0.595171449,8573,16,0,5,0,1
28019,0,0.024283411,91,2,0.118772625,5800,7,0,1,0,0
28020,1,0.9999999,46,0,512,NA,1,2,0,0,0
28021,0,0.152680473,66,0,0.879986739,9048,10,0,5,0,0
28022,0,0.159815119,50,0,0.219397229,7000,10,0,2,0,1
28023,0,0.0065109,62,0,0.307846136,8500,13,0,2,0,0
28024,0,0.032018353,53,1,0.219163579,11333,10,0,1,0,0
28025,0,0,40,0,0.457966511,5792,4,0,2,0,1
28026,0,0.458229568,35,0,0.458847051,3000,7,0,1,0,1
28027,0,0,50,0,0.095992321,4166,4,0,0,0,0
28028,0,0.365506983,38,0,0.092138631,3548,4,0,0,0,2
28029,0,0.927163814,42,0,7513,NA,16,0,1,0,4
28030,0,0.200874186,44,0,0.127460169,3200,10,0,0,0,3
28031,0,0.042021288,53,0,0.583190395,2914,18,0,1,0,0
28032,0,0.031794732,85,1,0.60516129,1549,7,0,1,0,0
28033,0,0.028356516,38,0,265,NA,7,0,0,0,0
28034,0,0.073237538,49,0,0.414717057,5000,9,0,1,0,0
28035,0,0.871251499,52,0,0.248187953,4000,5,0,1,0,1
28036,0,0.230126478,50,0,0.634287366,3458,7,0,2,0,0
28037,0,0,56,0,0.304695624,12500,15,0,2,0,1
28038,0,0.9999999,53,0,1,NA,7,0,0,0,2
28039,0,0.078630265,53,0,0.364773471,13750,12,0,3,0,2
28040,0,0.02992382,59,0,0.171166258,11000,14,0,1,1,0
28041,1,0.62245918,41,0,0.036762335,3100,3,0,0,1,0
28042,0,0.116145787,44,0,0.518787496,3166,14,0,1,0,0
28043,0,0.232051197,47,0,1209,NA,5,0,1,0,3
28044,0,0.763804022,54,0,0.651073065,4146,14,0,2,0,0
28045,0,0.500162327,30,0,0.500573066,3489,7,0,2,0,0
28046,0,0.9999999,59,0,0,NA,0,0,0,0,0
28047,0,0,29,0,0,2900,4,0,0,0,0
28048,0,0.027238954,60,0,0.319106201,3982,10,0,1,0,0
28049,0,0.9999999,37,2,0.279507882,2600,4,0,0,0,0
28050,0,0.053998036,44,0,0.006566184,6700,3,0,0,0,3
28051,0,0.9434656,75,0,0.472676388,6788,16,0,0,0,1
28052,0,0.018025006,71,0,58,NA,4,0,0,0,NA
28053,0,0.451548452,23,1,0.014428413,900,3,0,0,0,0
28054,0,0.005296266,37,0,2878,NA,14,0,1,0,0
28055,0,0.607478504,33,0,0.650161874,5250,3,0,1,0,1
28056,0,0.222814953,44,0,0.264819312,7000,8,0,1,0,3
28057,0,0.029291857,65,0,0.145895828,11000,11,0,1,0,0
28058,0,0.056999186,80,0,2853,NA,11,0,1,0,0
28059,0,1.034987504,36,4,0.715642179,2000,9,0,2,1,2
28060,0,0.018486223,50,1,0.136035264,8166,7,0,1,0,2
28061,0,0.373592484,69,0,3592,NA,7,0,2,0,0
28062,1,0.9999999,38,2,0.704863424,1500,3,0,0,0,3
28063,1,0.9999999,33,0,0,NA,0,0,0,0,NA
28064,0,0.486068524,29,0,0.279086367,1400,8,0,0,0,0
28065,0,0.982771474,62,0,0.709602418,4300,15,0,0,0,0
28066,0,0.624082563,39,0,0.962740764,6333,15,0,7,0,3
28067,0,0.028921148,53,0,0.596972294,3500,16,0,2,0,1
28068,0,0.078741535,60,2,1298,NA,23,0,2,0,0
28069,0,0.082354275,47,0,0.604832105,4883,16,0,2,0,2
28070,0,0.356300483,40,0,7.068181818,351,20,0,1,1,5
28071,0,0.133958002,42,0,0.375065206,5750,7,0,2,0,2
28072,0,0.073245022,37,0,0.501428377,7350,9,0,3,0,0
28073,0,0.9999999,24,0,34,NA,0,0,0,0,0
28074,0,0.040231389,63,0,0.010247438,4000,8,0,0,0,0
28075,0,0.008525368,85,0,7,NA,4,0,0,0,0
28076,0,0.9999999,32,0,0.083566573,2500,8,0,0,0,0
28077,0,0.566855328,36,0,0.179979778,11867,7,0,0,0,4
28078,0,0.194836139,29,0,0.274241919,3000,9,0,0,0,0
28079,0,0.276138013,57,0,0.289089111,9100,10,0,3,0,2
28080,0,0.040260122,43,0,1818,NA,7,0,1,0,0
28081,0,0.072641128,67,0,0.052598247,30000,6,0,1,0,0
28082,0,0.021626378,71,0,0.006168873,7780,5,0,0,0,0
28083,0,0.053935667,41,0,35,NA,3,0,0,0,0
28084,0,0.028224085,48,0,0.78139382,6083,10,0,3,0,2
28085,0,0.245352914,52,2,0.257953922,7291,25,0,0,0,0
28086,0,0.317365269,27,0,0.062897791,2670,1,0,0,0,0
28087,1,0,73,1,0.671875,1727,3,0,1,1,0
28088,0,0.015386998,65,0,2291,NA,14,0,2,0,2
28089,0,0,48,0,0,NA,2,0,0,0,0
28090,0,0.766382968,45,0,0.516721793,5441,11,0,2,0,2
28091,0,0.041900771,34,0,0.342589418,8750,6,0,1,0,1
28092,0,0.367442171,50,0,0.689856612,1882,5,0,1,0,1
28093,0,0.9999999,45,0,0.202617471,6341,2,0,2,0,2
28094,0,0.9999999,41,1,0.366494532,6583,9,0,1,0,1
28095,0,0.489535579,38,0,0.318468153,10000,10,0,2,0,2
28096,0,0.006948666,29,0,0.19187222,4945,13,0,0,0,0
28097,0,0.149085091,29,0,0.115576885,5000,5,0,0,0,0
28098,0,0.030704979,55,1,5634,NA,14,0,3,0,2
28099,0,0.9999999,35,0,0.267660719,8181,3,0,1,0,0
28100,0,0.223579357,50,0,2932,NA,7,0,1,0,0
28101,0,0.520644945,47,0,1.185199241,5269,6,0,2,0,3
28102,0,0.797240552,37,2,0.470603919,7500,9,0,2,0,3
28103,0,0.309038387,33,0,0.781687325,2500,8,0,1,0,1
28104,0,0.63503264,37,0,0.468539907,5800,4,0,1,0,1
28105,0,0.065138464,72,0,0.34252019,7800,8,0,2,0,1
28106,0,0.057691724,50,0,0.352464941,6916,11,0,1,0,1
28107,0,0.350577783,61,0,0.248603715,7698,11,0,0,0,1
28108,0,0,31,0,0.086364981,3380,6,0,0,0,0
28109,1,0.061334774,52,1,0.293541292,5000,7,0,1,0,2
28110,0,0.059971897,61,0,0.215941275,17300,12,0,2,0,3
28111,0,0.336188794,71,0,0.199392713,8891,4,0,1,0,1
28112,0,0.019393461,50,0,0.165245869,40000,15,0,1,0,3
28113,0,0.031871136,49,0,0.475652657,5400,11,0,2,0,1
28114,0,0.899808551,54,0,0.431739432,10100,5,0,3,0,0
28115,0,0.179209674,75,0,0.179666085,4012,8,0,0,0,0
28116,0,0.34572101,74,0,0.330533893,5000,15,0,0,0,0
28117,0,0.879824035,25,1,0.690193629,1600,5,0,0,0,1
28118,0,0.27698892,33,0,0.092255607,7088,5,0,0,0,0
28119,0,0.9999999,24,98,0,1041,0,98,0,98,0
28120,1,0.176183485,53,0,0.934536638,3711,10,0,2,0,2
28121,0,0.029540349,86,0,36,NA,4,0,0,0,NA
28122,0,0.12824564,61,0,0.333838106,14527,14,0,3,0,1
28123,0,0.00043663,53,0,451,NA,11,0,0,0,0
28124,0,0.182381711,57,0,0.148598314,5100,10,0,0,0,1
28125,1,0.014528557,73,0,0.263962291,7000,7,0,1,0,0
28126,0,0.123279929,36,0,0.30591819,2297,7,0,0,0,0
28127,0,0.051364637,82,0,0.450592885,4300,18,0,2,0,1
28128,0,0.407728181,44,1,0.326126344,8278,11,0,2,0,0
28129,0,1.041364067,61,3,0.446184605,3000,8,0,1,0,0
28130,0,0.317016262,43,0,471,NA,9,0,0,0,0
28131,0,0.04843156,46,0,0.208135133,10300,5,0,1,0,2
28132,0,0.9999999,31,0,0.201582674,2400,1,0,0,0,0
28133,0,0.614282143,40,0,0.295921593,6325,6,0,1,0,1
28134,0,0.043818466,62,0,0.418033783,8228,9,0,2,0,0
28135,0,0.235988201,49,0,0.036370454,8000,4,0,1,0,1
28136,0,0.768361726,62,0,1.21415417,3800,14,0,1,0,0
28137,0,0.088394107,55,0,0.005411406,7206,6,0,0,0,1
28138,0,1.003765745,59,2,0.461815798,3050,10,0,1,0,0
28139,0,0.014930053,63,0,30,NA,11,0,0,0,0
28140,0,0.092235347,41,0,0.214096016,9789,5,0,1,0,2
28141,1,0.611105423,46,1,3024,NA,6,0,1,0,3
28142,0,0.005192909,60,0,0.188842177,8800,14,0,1,0,4
28143,0,0,50,0,0.439755691,1800,10,0,1,0,0
28144,0,0.038687065,45,0,0.353053208,8400,9,0,2,0,2
28145,0,0.188074406,89,0,0.131373725,5000,5,0,1,0,0
28146,0,0.195160968,30,0,0.289243365,7083,6,0,2,0,0
28147,0,0.304067837,52,0,0.306615564,6000,9,0,3,0,1
28148,0,0.008087997,64,0,0.312455004,4166,4,0,1,0,1
28149,0,0.13919304,43,0,0.237670585,7400,4,0,1,0,1
28150,0,0.425678514,54,0,0.380809595,2000,5,0,0,0,0
28151,0,0.783565472,36,1,4791,NA,19,0,1,0,0
28152,0,0.46050158,66,0,0.325686689,6625,6,0,1,0,1
28153,0,0.019881887,54,0,752,NA,11,0,1,0,0
28154,0,0,65,0,2141,NA,16,0,3,0,0
28155,0,0.308684566,44,0,0.170872386,4160,4,0,1,0,0
28156,0,0.600382136,69,0,0.079415294,27500,8,0,1,0,0
28157,0,0,23,0,0,3600,1,0,0,0,0
28158,0,0,80,0,0,2094,3,0,0,0,0
28159,0,0.406950707,43,0,5075,NA,11,0,3,0,1
28160,0,0.003150541,65,0,2291,NA,6,0,2,0,0
28161,0,0.94522566,52,1,0.450169701,6481,8,0,1,0,0
28162,0,1.496493864,48,0,0.466785159,4500,18,0,1,0,0
28163,1,0.824701195,33,3,0.118051084,4658,4,0,0,0,2
28164,1,1.040519317,65,2,0.299242965,7000,7,0,1,1,1
28165,0,0.047241718,50,0,0.059411696,8600,6,0,0,0,0
28166,0,0.648251025,47,1,6997,0,9,0,2,0,2
28167,0,0.00473163,58,0,0.228163993,14585,8,0,1,0,0
28168,0,0.00254711,58,0,0.348060145,5386,9,0,1,0,1
28169,0,0.329562165,51,0,0.659507778,8613,8,0,2,0,3
28170,0,0.291440761,34,0,0.266369558,5833,5,0,1,0,1
28171,0,0.03149895,42,0,1854,NA,4,0,1,0,0
28172,0,0.239744273,46,0,0.518002452,8970,7,0,3,0,3
28173,0,0.207452836,34,0,0.04892162,1900,3,0,0,0,0
28174,0,0.059358693,56,0,0.428742834,7500,12,0,2,0,0
28175,0,0.079265521,81,0,26,NA,1,0,0,0,0
28176,0,0.828627697,44,0,1.198987662,3160,11,0,2,0,0
28177,0,0.102406313,69,0,0.197106109,3109,13,0,0,0,0
28178,0,0.043758833,58,0,3890,NA,7,0,2,0,3
28179,1,0.97872026,46,0,1.222168752,6233,7,1,2,1,1
28180,0,0.536695805,63,0,0.400761124,6831,8,0,2,0,0
28181,0,0,48,0,0.221781765,4792,6,0,1,0,0
28182,0,0.069029977,53,0,0.343821304,8326,8,0,2,0,2
28183,0,0.303774661,38,0,0.23837875,8733,13,0,1,0,1
28184,0,0.057911365,49,0,0.402453252,30000,11,0,4,0,4
28185,0,0.62992711,64,0,0.64141027,9132,6,0,2,0,1
28186,0,0.960158425,58,0,2734,NA,13,1,2,0,0
28187,0,0.162467692,79,0,0.320886336,7310,24,0,2,0,1
28188,0,0,85,0,0,NA,2,0,0,0,0
28189,0,0,31,0,1.091387245,1520,6,0,1,0,0
28190,0,0.015809147,56,0,0.127098321,6254,4,0,1,0,1
28191,0,0.025723251,82,0,0.00419916,5000,3,0,0,0,0
28192,0,0.544276239,51,1,0.273686388,4833,20,0,0,0,2
28193,0,0.249166975,63,0,0.481129718,4000,11,0,1,0,0
28194,0,0.9999999,53,0,0,5122,0,0,0,0,0
28195,0,0.166688971,53,0,4905,NA,15,0,2,0,2
28196,0,0.000976167,43,0,0.061938062,1000,7,0,1,0,2
28197,0,0.129765302,49,0,0.474037041,8800,7,0,2,0,1
28198,0,0.390742586,31,0,0.339470551,10916,14,0,1,0,0
28199,0,0.089740293,58,0,0.060344828,13455,6,0,0,0,2
28200,0,0.9999999,43,0,0.463438541,5100,3,0,1,0,2
28201,0,0.011693639,41,0,0.459660736,4833,11,0,1,0,0
28202,0,0.10708913,64,0,0.407858861,12469,23,0,3,0,1
28203,0,0.176958067,47,0,0.054328806,12000,10,0,0,0,1
28204,0,0.109492179,46,0,0.457990115,1213,5,0,0,0,0
28205,0,0.020703266,65,0,0.305392977,4783,18,0,1,0,0
28206,0,0.011727311,66,0,0.0117624,5100,28,0,0,0,0
28207,0,0.9999999,51,4,4221,0,9,1,1,1,2
28208,0,0.026621361,37,2,0.347153713,7500,17,0,1,0,0
28209,0,0.008965839,66,0,0.037214886,5830,10,0,0,0,1
28210,0,0.035054057,53,0,1543,NA,5,0,1,0,0
28211,0,0.174614635,52,0,0.471241591,19176,13,0,6,0,0
28212,0,0.11812054,51,0,0.309822799,14333,18,0,3,0,2
28213,0,0.165085906,51,0,1.904076739,833,7,0,1,0,3
28214,1,0.861602667,43,4,0.695602756,14076,15,1,2,4,1
28215,0,0.280059161,36,0,0.458857082,9466,19,0,1,0,3
28216,0,0.058534013,60,1,3683,NA,9,0,3,0,NA
28217,0,0.381803143,28,0,0.144450441,5558,7,0,0,0,1
28218,0,0.937212557,29,0,0.22287258,2220,2,0,0,0,0
28219,0,0.021666378,72,0,8.116778523,744,11,0,0,0,0
28220,0,0.348599486,59,0,0.733287624,5833,12,0,2,0,2
28221,0,0.024948753,64,0,0.010760953,1300,4,0,0,0,0
28222,0,0.005924417,59,0,0.080735591,4458,11,0,0,0,0
28223,0,0.00630538,77,0,0.001180173,5083,2,0,0,0,1
28224,0,0.001127636,81,0,0.107005758,2083,12,0,1,0,0
28225,1,1,59,1,0.085412668,2083,1,0,0,0,0
28226,0,0,47,0,2973,NA,8,0,2,0,0
28227,0,0.142295169,55,0,0.619884294,4666,16,0,1,0,3
28228,0,0.081433134,60,0,0.279243465,8300,13,0,2,0,1
28229,0,0.006912806,62,0,0.088350832,14000,13,0,1,0,0
28230,0,0.009447624,83,0,4,NA,4,0,0,0,0
28231,1,0.197775753,51,2,0.533717303,8333,12,0,3,0,3
28232,0,0.041415502,68,0,1678,NA,4,0,2,0,0
28233,0,0.149837075,58,0,0.470820739,4300,16,0,1,0,0
28234,0,0.025309794,63,1,3266,NA,7,0,1,0,0
28235,0,0.022735752,55,0,0.245229008,5239,23,0,0,0,1
28236,0,0.667666167,24,0,0.146110057,2634,2,0,0,0,0
28237,0,0.001045106,72,0,0.68371938,6000,18,0,6,1,0
28238,0,0.419330104,56,1,746,1,13,0,0,0,0
28239,0,0.107747007,47,0,0.401622042,9000,6,0,2,0,2
28240,0,0.074461831,69,0,0.096280744,3333,11,0,0,0,0
28241,0,0.056925601,58,0,0.214676353,12250,14,0,3,0,0
28242,0,0.028022254,58,0,0.11965812,6200,16,0,0,0,1
28243,0,0.064305714,49,0,0.25087189,4300,5,0,0,0,3
28244,0,0.38997096,61,0,0.52948848,6900,19,0,2,0,0
28245,0,0.104191255,73,0,535,NA,11,0,0,0,0
28246,0,0.9999999,32,0,0.301204819,912,1,0,0,0,0
28247,0,0.9999999,39,0,0.012516129,15499,1,0,0,0,0
28248,0,0.005969286,74,0,0.09972973,3699,11,0,0,0,0
28249,0,0.006096074,34,0,0.685900925,3673,12,0,1,0,3
28250,0,0.9999999,52,0,0.245570663,2426,6,0,1,0,1
28251,0,0.706224395,35,1,4189,NA,10,0,1,0,0
28252,0,0.9999999,37,1,0.242977016,2740,3,1,0,0,0
28253,0,0.439803549,28,0,0.09353477,4500,4,0,0,0,0
28254,1,0,53,2,0.377145372,6816,9,0,1,3,2
28255,0,0.006718984,50,0,0.758570029,4083,12,0,1,0,2
28256,0,0.015366118,79,0,0.183950268,3538,8,0,1,0,0
28257,0,0.360576167,43,1,0.240766713,6416,10,0,1,0,3
28258,0,0.073793379,67,1,7077,NA,12,0,1,0,3
28259,1,0.9999999,26,4,0.10789383,2900,7,0,0,6,0
28260,0,0.214052397,32,0,0.356974502,14000,5,0,2,1,2
28261,0,0.007933069,41,0,8,NA,3,0,0,0,5
28262,1,0.973675442,35,0,0.57987114,4500,5,0,2,0,1
28263,0,0.140072713,48,0,0.592545193,6250,14,0,2,0,0
28264,1,0.965194698,49,0,0.790030211,3309,14,0,0,0,2
28265,0,0.006315125,67,0,47,NA,4,0,0,0,NA
28266,0,0.024664611,31,0,0.102356582,4200,2,0,0,0,2
28267,0,0.233553289,39,0,0.016738403,2090,1,0,0,0,2
28268,0,0.9999999,46,0,0.107483619,8698,3,0,0,0,2
28269,0,2355,56,0,1273,NA,6,0,1,0,0
28270,0,0.018594412,86,0,0.000383327,60000,3,0,0,0,0
28271,0,0.002320711,71,0,0.000943619,4238,10,0,0,0,0
28272,0,0.10990594,63,0,1509,NA,3,0,1,0,NA
28273,0,0,25,0,0,1675,4,0,0,0,0
28274,0,1.139720559,52,2,0.03091832,4333,3,0,0,0,1
28275,0,0.766973553,43,1,1.36709737,4333,21,0,1,0,0
28276,0,0.9999999,45,0,3534,0,6,0,2,0,2
28277,0,0.343935129,52,0,4293,NA,7,0,2,0,0
28278,0,0.028313582,69,0,51,NA,9,0,0,0,0
28279,0,0.686319532,43,0,0.766954604,5440,8,0,1,0,4
28280,0,0.099196032,85,0,0.015968925,4633,7,0,0,0,0
28281,0,0.669549826,49,0,0.835507054,3756,10,0,1,0,4
28282,0,0.214618306,49,0,0.893226177,2612,9,0,1,0,4
28283,0,0.891212751,43,0,0.526264332,11250,11,0,2,0,0
28284,0,0.144617798,59,0,0.15324944,5800,5,0,0,0,0
28285,0,0.034199023,76,0,0.332977873,3750,6,0,1,0,0
28286,0,0.009708738,63,0,0.306224443,2200,4,0,1,0,0
28287,0,0.023292237,86,0,0.000761171,22333,4,0,0,0,0
28288,0,0.050221898,74,0,0.038147977,6500,6,0,1,0,0
28289,0,0.053067136,39,1,0.795585839,6750,7,0,2,0,2
28290,1,0.40288729,47,1,4469,NA,10,0,2,0,0
28291,0,0.006161068,41,0,0.000967742,3099,3,0,0,0,0
28292,0,0.9999999,45,98,0,2950,0,98,0,98,2
28293,0,0.559723653,36,0,0.407671316,6595,10,0,1,0,1
28294,0,0.416165526,54,2,0.442261515,4580,17,1,2,0,1
28295,0,0.043652014,74,0,0.013088529,5500,5,0,0,0,0
28296,0,0.402597403,55,0,0.225462703,1782,3,0,0,0,0
28297,0,0.374920026,54,1,0.426969032,4100,11,0,1,0,0
28298,0,0.108849694,41,0,2623,NA,7,0,1,0,0
28299,0,1.483033932,31,2,0.124381894,2628,2,3,0,0,3
28300,0,0,36,0,0.400316178,5692,9,0,2,0,0
28301,0,0.364487949,79,0,0.15880547,7165,4,0,1,0,0
28302,0,0.007570888,26,0,0.142222222,5174,4,0,0,0,0
28303,0,0,66,0,0,NA,7,0,0,0,0
28304,0,0.203502067,52,0,0.062566278,6600,6,0,0,0,1
28305,0,0.163283111,46,0,0.407335658,7742,7,0,1,0,2
28306,0,0.572250377,29,0,0.207512875,3300,5,2,0,0,1
28307,0,0.103294835,77,0,324,NA,11,0,1,0,0
28308,0,0.029684635,63,0,0.721879687,6000,16,0,4,0,0
28309,0,0.08326079,70,0,1932,NA,10,0,2,0,0
28310,0,0.9999999,54,0,0.065947242,833,0,0,0,0,0
28311,1,0.9999999,43,0,76,NA,0,2,0,0,0
28312,0,0.000798697,73,0,0,NA,4,0,0,0,NA
28313,0,0.235687414,48,0,0.248924609,8833,10,0,2,0,1
28314,0,0.193612774,35,0,0.136452242,4616,3,0,0,3,0
28315,0,0,63,0,3985,NA,7,0,1,0,1
28316,1,0.9999999,35,0,101,NA,1,1,0,0,3
28317,0,0.341886426,52,0,0.403316062,9649,14,0,2,0,0
28318,0,0.00781901,77,0,0.006331223,3000,9,0,0,0,1
28319,0,0.209888904,36,0,0.291428017,10300,12,0,2,0,0
28320,0,0.754491018,23,0,0.055493896,900,3,0,0,0,0
28321,0,0.012168297,84,0,1238,NA,9,0,1,0,0
28322,0,0.386240972,57,0,0.084183673,10583,14,0,0,0,2
28323,0,0.086916533,44,0,0.329924875,9583,8,0,1,0,2
28324,0,0.032132262,53,0,0.400252753,5538,4,0,1,0,0
28325,0,0,55,0,0.969212315,2500,9,0,1,0,1
28326,0,0.397507884,39,0,0.021880294,7083,1,0,0,0,0
28327,0,0.059382005,51,0,0.199219629,13326,9,0,1,0,0
28328,0,0.007099929,54,0,0.031208884,19000,11,0,0,0,3
28329,0,0.006744314,44,0,0.269512013,6700,21,0,1,0,2
28330,0,0.033372914,61,0,0.009626955,1661,5,0,0,0,0
28331,0,0.458712176,53,0,2511,NA,10,0,2,0,0
28332,0,0.15979976,47,0,0.1945,5999,5,0,1,0,2
28333,0,0.209439528,39,0,962,NA,2,0,1,0,0
28334,0,0.038778096,63,0,0.009618132,10500,7,0,0,0,0
28335,0,0.005599776,35,0,0.27647736,5211,6,0,0,0,1
28336,0,0.462801328,57,0,2339,NA,21,0,1,0,0
28337,0,0.500774961,52,0,1.302503477,2875,2,0,1,0,2
28338,1,0,28,3,0.805542935,2200,14,2,0,0,1
28339,0,0.268276223,71,0,0.723488237,19000,11,0,2,0,0
28340,0,0.69502346,70,0,0.518106687,6654,15,0,3,0,0
28341,0,0,62,0,1966,NA,8,0,1,0,0
28342,0,0,24,0,0.131487889,2600,4,0,0,0,0
28343,0,0,35,0,0.125811283,8011,4,0,0,0,1
28344,0,0.075655331,51,0,0.22703716,9068,10,0,1,0,3
28345,0,0.010133108,71,1,0.18439441,2575,12,0,0,0,0
28346,0,0.9999999,48,1,0.199781858,5500,2,1,1,0,0
28347,0,0.143377025,48,0,0.303899513,5333,11,0,2,0,1
28348,0,0.902019596,30,0,0.328339576,800,6,0,0,0,0
28349,0,0.109292045,45,0,0.56774916,6250,22,0,1,0,2
28350,0,0.00934221,37,0,0.341063575,2500,9,0,0,0,3
28351,0,0.38021563,49,0,0.466396659,7900,11,0,1,0,2
28352,0,0.962539486,53,0,0.415381099,8750,11,0,2,0,2
28353,1,0.95286669,35,0,1.040843042,7638,16,0,3,0,1
28354,0,0.9999999,40,0,54,NA,3,1,0,0,4
28355,0,0.913907285,23,0,264,NA,2,0,0,0,NA
28356,0,0.279450202,50,0,0.573025953,7243,19,0,2,0,0
28357,0,0.837477306,51,0,0.751673614,7916,8,0,2,0,0
28358,0,0.607322527,77,2,0.789802549,4000,10,0,1,0,0
28359,0,0.986121474,36,3,5016,NA,12,0,1,0,0
28360,1,0.9999999,30,0,0.050885961,2200,2,1,0,0,0
28361,0,0.611070844,33,0,0.895688875,3316,12,0,1,0,2
28362,0,0.014581226,69,0,0.003775125,9800,9,0,0,0,0
28363,0,0.634335868,45,0,0.653383568,6900,13,0,2,0,2
28364,0,0.9999999,78,0,0.268953069,553,1,0,0,0,0
28365,0,0.002474534,30,0,0.25834833,5000,12,0,2,0,0
28366,0,0.914553222,44,1,0.411061501,6942,9,0,1,0,0
28367,0,0.171471421,26,0,0.208496965,2800,5,0,0,0,0
28368,0,0,36,0,2051,NA,7,0,2,0,0
28369,0,0.213526043,29,0,721,NA,5,0,0,0,NA
28370,0,0.282514499,53,0,0.339637266,6450,6,0,1,0,1
28371,0,0.047667182,58,0,0.518219127,8040,6,0,1,0,1
28372,0,0.926216677,68,0,0.6071984,4500,12,0,1,0,2
28373,0,0.001903195,35,1,0.225887056,2000,13,0,0,0,0
28374,0,0.00249727,78,0,0.002332556,3000,15,0,0,0,0
28375,0,0.242103406,28,0,0.051237191,4000,7,0,0,0,0
28376,0,0.243071824,32,0,0.22007722,10100,4,0,1,0,2
